tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1195,usatoday,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
1196,usatoday,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
1197,usatoday,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
1198,usatoday,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
1199,usatoday,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
1200,usatoday,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
1201,usatoday,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
1202,usatoday,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
1203,usatoday,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
1204,usatoday,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
1205,usatoday,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
1206,usatoday,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
1207,usatoday,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
1208,usatoday,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
1209,usatoday,UA-1500-IAH-GUA,8:55 a.m.m.,9:43 a.m.m.,11:45 a.m.m.,12:12 p.m.m.
1210,usatoday,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
1211,usatoday,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
1212,usatoday,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
1213,usatoday,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
1214,usatoday,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
1215,usatoday,UA-37-EDI-EWR,9:05 a.m.m.,9:05 a.m.m.,11:53 a.m.m.,12:09 p.m.m.
1216,usatoday,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1217,usatoday,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
1218,usatoday,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
1219,usatoday,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
1220,usatoday,AA-1544-SAN-ORD,11:25 a.m.m.,11:41 a.m.m.,5:25 p.m.m.,4:56 p.m.m.
1221,usatoday,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
1222,usatoday,AA-3809-PHX-LAX,6:00 a.m.m.,6:10 a.m.m.,6:40 a.m.m.,6:19 a.m.m.
1223,usatoday,AA-59-JFK-SFO,7:10 a.m.m.,7:40 a.m.m.,10:45 a.m.m.,11:12 a.m.m.
1224,myrateplan,AA-3859-IAH-ORD,7:10 a.m.m.,7:16 a.m.m.,9:40 a.m.m.,9:22 a.m.m.
1225,myrateplan,CO-1586-IAH-MCO,7:00 p.m.m.,7:42 p.m.m.,10:15 p.m.m.,10:29 p.m.m.
1226,myrateplan,AA-518-MIA-JFK,6:40 a.m.m.,6:54 a.m.m.,9:25 a.m.m.,9:28 a.m.m.
1227,myrateplan,UA-397-JFK-SFO,8:00 a.m.m.,8:29 a.m.m.,11:55 a.m.m.,11:58 a.m.m.
1228,myrateplan,UA-3925-IAD-ORF,8:41 a.m.m.,8:42 a.m.m.,9:54 a.m.m.,9:43 a.m.m.
1229,myrateplan,AA-1733-ORD-PHX,7:45 p.m.m.,7:59 p.m.m.,10:30 p.m.m.,10:30 p.m.m.
1230,myrateplan,UA-2830-MCO-CLT,3:27 p.m.m.,3:50 p.m.m.,5:05 p.m.m.,5:17 p.m.m.
1231,myrateplan,CO-58-DEN-IAH,11:25 a.m.m.,11:32 a.m.m.,2:50 p.m.m.,3:31 p.m.m.
1232,myrateplan,AA-1544-SAN-ORD,11:25 a.m.m.,11:41 a.m.m.,5:25 p.m.m.,4:56 p.m.m.
1233,myrateplan,UA-5487-SFO-MRY,10:39 a.m.m.,10:53 a.m.m.,11:19 a.m.m.,11:21 a.m.m.
1234,myrateplan,AA-204-LAX-MCO,11:25 p.m.m.,11:29 p.m.m.,6:55 a.m.m.,12/2/11 6:35 a.m.m.
1235,myrateplan,UA-414-LAX-SFO,6:00 a.m.m.,6:10 a.m.m.,7:23 a.m.m.,7:17 a.m.m.
1236,myrateplan,CO-1614-LAX-IAH,12:30 a.m.m.,12:41 a.m.m.,5:35 a.m.m.,5:26 a.m.m.
1237,myrateplan,UA-2726-FLL-PHL,4:00 p.m.m.,4:10 p.m.m.,6:46 p.m.m.,6:25 p.m.m.
1238,myrateplan,CO-52-IAH-LAX,7:35 a.m.m.,7:56 a.m.m.,9:21 a.m.m.,9:09 a.m.m.
1239,myrateplan,CO-1090-BOS-IAH,9:45 a.m.m.,10:19 a.m.m.,1:16 p.m.m.,1:19 p.m.m.
1240,myrateplan,AA-616-DFW-DTW,9:05 a.m.m.,10:11 a.m.m.,12:35 p.m.m.,1:27 p.m.m.
1241,myrateplan,UA-3515-IAD-MSP,8:15 a.m.m.,8:26 a.m.m.,10:06 a.m.m.,9:56 a.m.m.
1242,myrateplan,AA-3468-CVG-MIA,7:00 a.m.m.,7:25 a.m.m.,9:55 a.m.m.,9:45 a.m.m.
1243,myrateplan,AA-484-DFW-MIA,4:15 p.m.m.,4:29 p.m.m.,7:55 p.m.m.,7:39 p.m.m.
1244,myrateplan,AA-1886-BOS-MIA,10:45 a.m.m.,10:55 a.m.m.,2:20 p.m.m.,1:40 p.m.m.
1245,myrateplan,CO-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1246,myrateplan,CO-1561-PHX-IAH,8:05 a.m.m.,8:00 a.m.m.,11:35 a.m.m.,11:32 a.m.m.
1247,myrateplan,UA-2314-ATL-PHL,2:55 p.m.m.,3:04 p.m.m.,5:00 p.m.m.,4:47 p.m.m.
1248,myrateplan,AA-446-DFW-PHL,11:50 a.m.m.,12:13 p.m.m.,3:50 p.m.m.,4:09 p.m.m.
1249,myrateplan,CO-1023-IAH-DEN,11:40 a.m.m.,12:06 p.m.m.,1:17 p.m.m.,1:14 p.m.m.
1250,myrateplan,AA-466-IAH-MIA,6:00 a.m.m.,6:09 a.m.m.,9:20 a.m.m.,9:05 a.m.m.
1251,myrateplan,UA-3050-PHX-CLT,11:05 a.m.m.,11:45 a.m.m.,4:57 p.m.m.,5:05 p.m.m.
1252,myrateplan,CO-89-IAH-EWR,6:00 a.m.m.,6:02 a.m.m.,10:20 a.m.m.,10:27 a.m.m.
1253,myrateplan,CO-1088-CLE-IAH,8:40 a.m.m.,8:40 a.m.m.,10:54 a.m.m.,10:56 a.m.m.
1254,myrateplan,AA-1664-MIA-ATL,10:15 a.m.m.,10:19 a.m.m.,12:10 p.m.m.,11:50 a.m.m.
1255,myrateplan,AA-1279-DFW-PHX,1:00 p.m.m.,2:04 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1256,myrateplan,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
1257,myrateplan,UA-382-IAD-LAX,12:30 p.m.m.,12:56 p.m.m.,3:19 p.m.m.,3:21 p.m.m.
1258,myrateplan,AA-4344-ORD-DTW,11:45 a.m.m.,12:14 p.m.m.,2:00 p.m.m.,2:10 p.m.m.
1259,myrateplan,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
1260,myrateplan,UA-2945-PHL-CLT,12:00 p.m.m.,12:08 p.m.m.,1:45 p.m.m.,1:15 p.m.m.
1261,myrateplan,CO-63-EWR-IAH,5:25 p.m.m.,5:38 p.m.m.,8:22 p.m.m.,8:03 p.m.m.
1262,myrateplan,CO-47-IAH-LAX,7:10 p.m.m.,8:25 p.m.m.,8:56 p.m.m.,9:38 p.m.m.
1263,myrateplan,AA-2050-ORD-MIA,10:40 a.m.m.,11:06 a.m.m.,2:45 p.m.m.,2:46 p.m.m.
1264,myrateplan,UA-248-PHX-ORD,12:57 p.m.m.,1:43 p.m.m.,5:15 p.m.m.,5:34 p.m.m.
1265,myrateplan,AA-4330-CVG-ORD,3:35 p.m.m.,3:36 p.m.m.,4:00 p.m.m.,3:33 p.m.m.
1266,myrateplan,AA-1434-DFW-MCO,7:15 a.m.m.,7:22 a.m.m.,10:35 a.m.m.,10:29 a.m.m.
1267,myrateplan,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
1268,myrateplan,AA-4307-ORD-DTW,6:45 p.m.m.,6:56 p.m.m.,9:10 p.m.m.,8:53 p.m.m.
1269,myrateplan,AA-3-JFK-LAX,12:00 p.m.m.,12:12 p.m.m.,3:15 p.m.m.,3:16 p.m.m.
1270,myrateplan,CO-1694-LAX-IAH,7:15 p.m.m.,7:15 p.m.m.,12:21 a.m.m.,12:21 a.m.m.
1271,myrateplan,UA-843-LAX-ORD,1:55 p.m.m.,2:38 p.m.m.,7:53 p.m.m.,7:58 p.m.m.
1272,myrateplan,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
1273,myrateplan,AA-3842-MSP-ORD,6:00 a.m.m.,6:56 a.m.m.,7:30 a.m.m.,7:51 a.m.m.
1274,myrateplan,AA-643-MIA-ORD,7:10 a.m.m.,7:31 a.m.m.,9:35 a.m.m.,9:26 a.m.m.
1275,myrateplan,AA-1007-MIA-PHX,4:55 p.m.m.,5:09 p.m.m.,8:05 p.m.m.,7:55 p.m.m.
1276,myrateplan,AA-2525-DFW-MIA,7:25 a.m.m.,7:39 a.m.m.,11:10 a.m.m.,11:06 a.m.m.
1277,myrateplan,UA-2906-PHL-MCO,3:50 p.m.m.,4:28 p.m.m.,6:23 p.m.m.,6:38 p.m.m.
1278,myrateplan,UA-938-DEN-ORD,4:16 p.m.m.,4:37 p.m.m.,7:35 p.m.m.,7:36 p.m.m.
1279,myrateplan,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
1280,myrateplan,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
1281,myrateplan,UA-2515-DFW-CLT,7:05 a.m.m.,7:31 a.m.m.,10:31 a.m.m.,10:45 a.m.m.
1282,myrateplan,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
1283,myrateplan,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
1284,myrateplan,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
1285,myrateplan,UA-37-EWR-MCO,1:29 p.m.m.,2:01 p.m.m.,4:17 p.m.m.,4:17 p.m.m.
1286,myrateplan,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
1287,myrateplan,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
1288,myrateplan,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
1289,myrateplan,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
1290,myrateplan,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
1291,myrateplan,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
1292,myrateplan,UA-3373-IAD-PHL,8:29 a.m.m.,8:37 a.m.m.,9:24 a.m.m.,9:13 a.m.m.
1293,myrateplan,AA-649-ORD-SNA,1:30 p.m.m.,1:41 p.m.m.,3:50 p.m.m.,3:29 p.m.m.
1294,myrateplan,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
1295,myrateplan,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
1296,myrateplan,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
1297,myrateplan,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
1298,myrateplan,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
1299,myrateplan,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
1300,myrateplan,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
1301,myrateplan,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
1302,myrateplan,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1303,myrateplan,UA-1500-IAH-GUA,8:55 a.m.m.,9:43 a.m.m.,11:45 a.m.m.,12:12 p.m.m.
1304,myrateplan,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
1305,myrateplan,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
1306,myrateplan,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
1307,myrateplan,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
1308,myrateplan,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
1309,myrateplan,UA-37-EDI-EWR,9:05 a.m.m.,9:05 a.m.m.,11:53 a.m.m.,12:09 p.m.m.
1310,myrateplan,AA-789-ORD-DEN,1:05 p.m.m.,1:19 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1311,myrateplan,AA-415-BOS-ORD,8:35 a.m.m.,8:56 a.m.m.,10:40 a.m.m.,10:16 a.m.m.
1312,myrateplan,AA-85-JFK-SFO,3:05 p.m.m.,3:38 p.m.m.,6:30 p.m.m.,6:43 p.m.m.
1313,myrateplan,AA-3979-CVG-ORD,7:30 a.m.m.,8:04 a.m.m.,8:00 a.m.m.,8:06 a.m.m.
1314,myrateplan,AA-3786-IAH-ORD,4:00 p.m.m.,4:12 p.m.m.,6:40 p.m.m.,6:15 p.m.m.
1315,myrateplan,AA-271-MIA-LAX,11:35 a.m.m.,11:52 a.m.m.,2:25 p.m.m.,2:27 p.m.m.
1316,myrateplan,CO-50-CLE-EWR,2:55 p.m.m.,3:31 p.m.m.,4:49 p.m.m.,5:26 p.m.m.
1317,myrateplan,UA-3099-PHX-PHL,11:55 a.m.m.,11:55 a.m.m.,6:17 p.m.m.,5:38 p.m.m.
1318,myrateplan,AA-4198-ORD-CLE,10:40 a.m.m.,10:55 a.m.m.,12:55 p.m.m.,12:50 p.m.m.
1319,myrateplan,AA-404-MIA-MCO,6:45 a.m.m.,6:58 a.m.m.,7:45 a.m.m.,7:40 a.m.m.
1320,myrateplan,CO-45-EWR-MIA,4:00 p.m.m.,3:58 p.m.m.,7:05 p.m.m.,6:36 p.m.m.
1321,myrateplan,AA-3809-PHX-LAX,6:00 a.m.m.,6:10 a.m.m.,6:40 a.m.m.,6:19 a.m.m.
1322,myrateplan,AA-59-JFK-SFO,7:10 a.m.m.,7:40 a.m.m.,10:45 a.m.m.,11:12 a.m.m.
1323,myrateplan,AA-222-LAX-BOS,7:10 a.m.m.,7:32 a.m.m.,3:30 p.m.m.,3:14 p.m.m.
1324,orbitz,AA-3859-IAH-ORD,7:10 a.m.m.,7:16 a.m.m.,9:40 a.m.m.,9:22 a.m.m.
1325,orbitz,CO-1586-IAH-MCO,7:00 p.m.m.,7:42 p.m.m.,10:15 p.m.m.,10:29 p.m.m.
1326,orbitz,AA-518-MIA-JFK,6:40 a.m.m.,6:54 a.m.m.,9:25 a.m.m.,9:28 a.m.m.
1327,orbitz,UA-397-JFK-SFO,8:00 a.m.m.,8:29 a.m.m.,11:55 a.m.m.,11:58 a.m.m.
1328,orbitz,UA-3925-IAD-ORF,8:41 a.m.m.,8:42 a.m.m.,9:54 a.m.m.,9:43 a.m.m.
1329,orbitz,AA-1733-ORD-PHX,7:45 p.m.m.,7:59 p.m.m.,10:30 p.m.m.,10:30 p.m.m.
1330,orbitz,AA-3-JFK-LAX,12:00 p.m.m.,12:12 p.m.m.,3:15 p.m.m.,3:16 p.m.m.
1331,orbitz,UA-2830-MCO-CLT,3:27 p.m.m.,3:50 p.m.m.,5:05 p.m.m.,5:17 p.m.m.
1332,orbitz,CO-58-DEN-IAH,11:25 a.m.m.,11:32 a.m.m.,2:50 p.m.m.,3:31 p.m.m.
1333,orbitz,UA-5487-SFO-MRY,10:39 a.m.m.,10:53 a.m.m.,11:19 a.m.m.,11:21 a.m.m.
1334,orbitz,AA-204-LAX-MCO,11:25 p.m.m.,11:29 p.m.m.,6:55 a.m.m.,12/2/11 6:35 a.m.m.
1335,orbitz,UA-414-LAX-SFO,6:00 a.m.m.,6:10 a.m.m.,7:23 a.m.m.,7:17 a.m.m.
1336,orbitz,CO-1614-LAX-IAH,12:30 a.m.m.,12:41 a.m.m.,5:35 a.m.m.,5:26 a.m.m.
1337,orbitz,UA-2726-FLL-PHL,4:00 p.m.m.,4:10 p.m.m.,6:46 p.m.m.,6:25 p.m.m.
1338,orbitz,CO-52-IAH-LAX,7:35 a.m.m.,7:56 a.m.m.,9:21 a.m.m.,9:09 a.m.m.
1339,orbitz,CO-1090-BOS-IAH,9:45 a.m.m.,10:19 a.m.m.,1:16 p.m.m.,1:19 p.m.m.
1340,orbitz,AA-616-DFW-DTW,9:05 a.m.m.,10:11 a.m.m.,12:35 p.m.m.,1:27 p.m.m.
1341,orbitz,UA-3515-IAD-MSP,8:15 a.m.m.,8:26 a.m.m.,10:06 a.m.m.,9:56 a.m.m.
1342,orbitz,AA-3468-CVG-MIA,7:00 a.m.m.,7:25 a.m.m.,9:55 a.m.m.,9:45 a.m.m.
1343,orbitz,AA-484-DFW-MIA,4:15 p.m.m.,4:29 p.m.m.,7:55 p.m.m.,7:39 p.m.m.
1344,orbitz,AA-1886-BOS-MIA,10:45 a.m.m.,10:55 a.m.m.,2:20 p.m.m.,1:40 p.m.m.
1345,orbitz,CO-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1346,orbitz,CO-1561-PHX-IAH,8:05 a.m.m.,8:00 a.m.m.,11:35 a.m.m.,11:32 a.m.m.
1347,orbitz,UA-2314-ATL-PHL,2:55 p.m.m.,3:04 p.m.m.,5:00 p.m.m.,4:47 p.m.m.
1348,orbitz,AA-446-DFW-PHL,11:50 a.m.m.,12:13 p.m.m.,3:50 p.m.m.,4:09 p.m.m.
1349,orbitz,CO-1023-IAH-DEN,11:40 a.m.m.,12:06 p.m.m.,1:17 p.m.m.,1:14 p.m.m.
1350,orbitz,AA-466-IAH-MIA,6:00 a.m.m.,6:09 a.m.m.,9:20 a.m.m.,9:05 a.m.m.
1351,orbitz,UA-3050-PHX-CLT,11:05 a.m.m.,11:45 a.m.m.,4:57 p.m.m.,5:05 p.m.m.
1352,orbitz,CO-89-IAH-EWR,6:00 a.m.m.,6:02 a.m.m.,10:20 a.m.m.,10:27 a.m.m.
1353,orbitz,CO-1088-CLE-IAH,8:40 a.m.m.,8:40 a.m.m.,10:54 a.m.m.,10:56 a.m.m.
1354,orbitz,AA-1664-MIA-ATL,10:15 a.m.m.,10:19 a.m.m.,12:10 p.m.m.,11:50 a.m.m.
1355,orbitz,AA-1279-DFW-PHX,1:00 p.m.m.,2:04 p.m.m.,2:35 p.m.m.,3:13 p.m.m.
1356,orbitz,UA-854-SFO-IAH,7:53 a.m.m.,8:07 a.m.m.,1:39 p.m.m.,1:30 p.m.m.
1357,orbitz,UA-382-IAD-LAX,12:30 p.m.m.,12:56 p.m.m.,3:19 p.m.m.,3:21 p.m.m.
1358,orbitz,AA-4344-ORD-DTW,11:45 a.m.m.,12:14 p.m.m.,2:00 p.m.m.,2:10 p.m.m.
1359,orbitz,UA-257-JFK-SFO,2:30 p.m.m.,2:43 p.m.m.,6:15 p.m.m.,5:42 p.m.m.
1360,orbitz,UA-2945-PHL-CLT,12:00 p.m.m.,12:08 p.m.m.,1:45 p.m.m.,1:15 p.m.m.
1361,orbitz,CO-63-EWR-IAH,5:25 p.m.m.,5:38 p.m.m.,8:22 p.m.m.,8:03 p.m.m.
1362,orbitz,CO-47-IAH-LAX,7:10 p.m.m.,8:25 p.m.m.,8:56 p.m.m.,9:38 p.m.m.
1363,orbitz,AA-2050-ORD-MIA,10:40 a.m.m.,11:06 a.m.m.,2:45 p.m.m.,2:46 p.m.m.
1364,orbitz,UA-248-PHX-ORD,12:57 p.m.m.,1:43 p.m.m.,5:15 p.m.m.,5:34 p.m.m.
1365,orbitz,AA-4330-CVG-ORD,3:35 p.m.m.,3:36 p.m.m.,4:00 p.m.m.,3:33 p.m.m.
1366,orbitz,AA-1434-DFW-MCO,7:15 a.m.m.,7:22 a.m.m.,10:35 a.m.m.,10:29 a.m.m.
1367,orbitz,AA-1640-MIA-MCO,6:30 p.m.m.,6:47 p.m.m.,7:25 p.m.m.,7:25 p.m.m.
1368,orbitz,AA-4307-ORD-DTW,6:45 p.m.m.,6:56 p.m.m.,9:10 p.m.m.,8:53 p.m.m.
1369,orbitz,CO-1694-LAX-IAH,7:15 p.m.m.,7:15 p.m.m.,12:21 a.m.m.,12:21 a.m.m.
1370,orbitz,UA-843-LAX-ORD,1:55 p.m.m.,2:38 p.m.m.,7:53 p.m.m.,7:58 p.m.m.
1371,orbitz,CO-1193-EWR-MCO,9:15 a.m.m.,9:14 a.m.m.,12:18 p.m.m.,12:09 p.m.m.
1372,orbitz,AA-3842-MSP-ORD,6:00 a.m.m.,6:56 a.m.m.,7:30 a.m.m.,7:51 a.m.m.
1373,orbitz,AA-643-MIA-ORD,7:10 a.m.m.,7:31 a.m.m.,9:35 a.m.m.,9:26 a.m.m.
1374,orbitz,AA-1007-MIA-PHX,4:55 p.m.m.,5:09 p.m.m.,8:05 p.m.m.,7:55 p.m.m.
1375,orbitz,UA-2906-PHL-MCO,3:50 p.m.m.,4:28 p.m.m.,6:23 p.m.m.,6:38 p.m.m.
1376,orbitz,UA-938-DEN-ORD,4:16 p.m.m.,4:37 p.m.m.,7:35 p.m.m.,7:36 p.m.m.
1377,orbitz,AA-1221-MCO-ORD,8:00 p.m.m.,8:23 p.m.m.,9:45 p.m.m.,9:53 p.m.m.
1378,orbitz,CO-16-LAX-EWR,10:25 a.m.m.,10:20 a.m.m.,6:44 p.m.m.,6:34 p.m.m.
1379,orbitz,UA-2515-DFW-CLT,7:05 a.m.m.,7:31 a.m.m.,10:31 a.m.m.,10:45 a.m.m.
1380,orbitz,AA-400-DFW-JFK,10:40 a.m.m.,11:02 a.m.m.,2:59 p.m.m.,3:04 p.m.m.
1381,orbitz,UA-664-ORD-PHL,1:33 p.m.m.,1:48 p.m.m.,4:31 p.m.m.,4:23 p.m.m.
1382,orbitz,AA-3756-ORD-SLC,12:15 p.m.m.,12:42 p.m.m.,2:45 p.m.m.,2:50 p.m.m.
1383,orbitz,UA-37-EWR-MCO,1:29 p.m.m.,2:01 p.m.m.,4:17 p.m.m.,4:17 p.m.m.
1384,orbitz,AA-1522-SFO-ORD,11:55 p.m.m.,12:11 a.m.m.,5:50 a.m.m.,5:42 a.m.m.
1385,orbitz,UA-233-LAX-JFK,4:25 p.m.m.,4:28 p.m.m.,12:29 a.m.m.,12:01 a.m.m.
1386,orbitz,AA-3823-LAX-DEN,9:00 p.m.m.,9:06 p.m.m.,12:15 a.m.m.,11:49 p.m.m.
1387,orbitz,AA-2312-DFW-DTW,8:25 p.m.m.,8:29 p.m.m.,11:50 p.m.m.,11:35 p.m.m.
1388,orbitz,AA-1165-JFK-MIA,6:59 a.m.m.,7:23 a.m.m.,10:34 a.m.m.,10:04 a.m.m.
1389,orbitz,AA-431-MIA-SFO,8:35 a.m.m.,8:52 a.m.m.,11:50 a.m.m.,11:44 a.m.m.
1390,orbitz,AA-649-ORD-SNA,1:30 p.m.m.,1:41 p.m.m.,3:50 p.m.m.,3:29 p.m.m.
1391,orbitz,CO-1250-MIA-IAH,2:53 p.m.m.,3:01 p.m.m.,4:48 p.m.m.,4:59 p.m.m.
1392,orbitz,UA-6273-YYC-SFO,7:35 a.m.m.,7:41 a.m.m.,9:43 a.m.m.,8:45 a.m.m.
1393,orbitz,UA-828-SFO-ORD,11:08 p.m.m.,11:35 p.m.m.,5:11 a.m.m.,5:21 a.m.m.
1394,orbitz,CO-4888-IAH-DAL,5:30 p.m.m.,5:38 p.m.m.,6:40 p.m.m.,6:19 p.m.m.
1395,orbitz,UA-858-PVG-SFO,1:45 p.m.m.,1:32 p.m.m.,8:27 a.m.m.,8:02 a.m.m.
1396,orbitz,UA-2704-DTW-PHX,11:15 a.m.m.,11:47 a.m.m.,1:40 p.m.m.,2:02 p.m.m.
1397,orbitz,AA-3063-SLC-LAX,8:20 p.m.m.,8:40 p.m.m.,9:20 p.m.m.,9:11 p.m.m.
1398,orbitz,UA-2708-EWR-CLT,2:55 p.m.m.,3:04 p.m.m.,4:53 p.m.m.,4:24 p.m.m.
1399,orbitz,UA-62-IAH-EWR,2:30 p.m.m.,2:48 p.m.m.,7:03 p.m.m.,7:10 p.m.m.
1400,orbitz,UA-1500-IAH-GUA,8:55 a.m.m.,9:43 a.m.m.,11:45 a.m.m.,12:12 p.m.m.
1401,orbitz,AA-3804-PHL-ORD,2:35 p.m.m.,2:44 p.m.m.,4:05 p.m.m.,3:36 p.m.m.
1402,orbitz,AA-1917-JFK-MCO,2:55 p.m.m.,3:27 p.m.m.,5:55 p.m.m.,5:43 p.m.m.
1403,orbitz,AA-2268-PHX-ORD,7:15 a.m.m.,7:23 a.m.m.,11:35 a.m.m.,11:04 a.m.m.
1404,orbitz,AA-4277-CVG-JFK,12:10 p.m.m.,12:11 p.m.m.,2:15 p.m.m.,1:43 p.m.m.
1405,orbitz,AA-2957-DFW-CVG,7:55 a.m.m.,8:04 a.m.m.,11:05 a.m.m.,11:01 a.m.m.
