index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,sample,state_average
501.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90.0,10.0,al_hf-3
502.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,15.0,al_hf-4
503.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93.0,44.0,al_pn-2
504.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97.0,33.0,al_pn-3b
505.0,10022,cherokee medical center,400 northwood dr,,,centre,ax,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,20.0,al_pn-4
506.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,89.0,56.0,al_pn-5c
507.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,44.0,al_pn-6
508.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,81.0,31.0,al_pn-7
509.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100.0,58.0,al_scip-card-2
510.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0.0,2.0,al_scip-inf-1
511.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100.0,2.0,al_scip-inf-2
512.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.0,1.0,al_scip-inf-3
513.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100.0,0.0,al_scip-inf-4
514.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,6.0,al_scip-inf-6
515.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,1.0,5.0,al_scip-vte-1
516.0,10022,cherokee medical center,400 northwood dr,,,centre,al,35960,cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100.0,5.0,al_scip-vte-2
517.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100.0,134.0,al_ami-1
518.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,282.0,al_ami-2
519.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,53.0,al_ami-3
520.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,119.0,al_ami-4
521.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100.0,254.0,al_ami-5
522.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,0.0,al_ami-7a
523.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,27.0,al_ami-8a
524.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,100.0,25.0,al_hf-1
525.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,292.0,al_hf-2
526.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,98.0,al_hf-3
527.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,77.0,al_hf-4
528.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,94.0,99.0,al_pn-2
529.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96.0,103.0,al_pn-3b
530.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94.0,80.0,al_pn-4
531.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95.0,101.0,al_pn-5c
532.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),90.0,71.0,al_pn-6
533.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92.0,87.0,al_pn-7
534.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,97.0,89.0,al_scip-card-2
535.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97.0,412.0,al_scip-inf-1
536.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97.0,423.0,al_scip-inf-2
537.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94.0,392.0,al_scip-inf-3
538.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95.0,125.0,al_scip-inf-4
539.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,575.0,al_scip-inf-6
540.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98.0,179.0,al_scip-vte-1
541.0,10023,baptist medical center south,2105 east south boulevard,,,montgomery,al,36116,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94.0,179.0,al_scip-vte-2
542.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,95.0,111.0,al_ami-1
543.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92.0,165.0,al_ami-2
544.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79.0,24.0,al_ami-3
545.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,97.0,65.0,al_ami-4
546.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,95.0,173.0,al_ami-5
547.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,58.0,al_ami-7a
548.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,40.0,15.0,al_ami-8a
549.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,45.0,430.0,al_hf-1
550.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,90.0,518.0,al_hf-2
551.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85.0,146.0,al_hf-3
552.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,99.0,93.0,al_hf-4
553.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,85.0,243.0,al_pn-2
554.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95.0,230.0,al_pn-3b
555.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91.0,74.0,al_pn-4
556.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,88.0,233.0,al_pn-5x
557.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),82.0,97.0,al_pn-6
558.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,82.0,184.0,al_pn-7
559.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67.0,180.0,al_scip-card-2
560.0,1xx24,jackson hospital & clinic inc,1725 pine street,,,montgomery,xl,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78.0,844.0,al_scip-inf-1
561.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98.0,827.0,al_scip-inf-2
562.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83.0,817.0,al_scip-inf-3
563.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72.0,270.0,al_scip-inf-4
564.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97.0,1062.0,al_scip-inf-6
565.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92.0,263.0,al_scipxvtex1
566.0,10024,jackson hospital & clinic inc,1725 pine street,,,montgomery,al,36106,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87.0,259.0,al_scip-vte-2
567.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,92.0,24.0,al_ami-1
568.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,90.0,10.0,xl_xmi-2
569.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,1.0,al_ami-3
570.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,50.0,4.0,al_ami-4
571.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,92.0,13.0,al_ami-5
572.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0.0,2.0,al_ami-7a
573.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,ax,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100.0,0.0,al_ami-8a
574.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,54.0,137.0,al_hf-1
575.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99.0,164.0,al_hf-2
576.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,75.0,al_hf-3
577.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,97.0,38.0,al_hf-4
578.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,80.0,55.0,al_pn-2
579.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95.0,43.0,al_pn-3b
580.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91.0,34.0,al_pn-4
581.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,px-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,82.0,50.0,al_pn-5c
582.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85.0,52.0,al_pn-6
583.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,75.0,60.0,al_pn-7
584.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32.0,19.0,al_scip-card-2
585.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100.0,117.0,al_scip-inf-1
586.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93.0,118.0,al_scip-inf-2
587.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79.0,116.0,al_scip-inf-3
588.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100.0,0.0,al_scip-inf-4
589.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),96.0,172.0,al_scip-inf-6
590.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88.0,85.0,al_scip-vte-1
591.0,10025,g h lanier memorial hospital,4800 48th st,,,valley,al,36854,chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,82.0,84.0,al_scip-vte-2
592.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100.0,58.0,al_ami-1
593.0,10027,elba general hospital,987 drayton street,,,elba,ax,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,58.0,al_ami-2
594.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,58.0,al_ami-3
595.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,58.0,al_ami-4
596.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100.0,58.0,al_ami-5
597.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100.0,58.0,al_ami-7a
598.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100.0,58.0,al_ami-8a
599.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,100.0,2.0,al_hf-1
600.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,3.0,al_hf-2
601.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,0.0,al_hf-3
602.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,0.0,al_hf-4
603.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100.0,31.0,al_pn-2
604.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100.0,19.0,al_pn-3b
605.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,12.0,al_pn-4
606.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100.0,40.0,al_pn-5c
607.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,30.0,al_pn-6
608.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,100.0,23.0,al_pn-7
609.0,x0027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100.0,58.0,al_scip-card-2
610.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100.0,58.0,al_scip-inf-1
611.0,10027,elba general hospital,987 drayton street,,,elba,al,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100.0,58.0,al_scip-inf-2
