index,provider_number,name,address_1,address_2,address_3,city,state,zip,county,phone,type,owner,emergency_service,condition,measure_code,measure_name,score,sample,state_average
485,10021,Dale Medical Center,1x6 hospital ave,empty,empty,Ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94.0,52.0,al_scip-inf-1
486,10021,Dale Medical Center,126 hospital ave,empty,empty,Xzark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,96.0,52.0,al_scip-inf-2
487,10021,Dale Medical Center,126 hospital ave,empty,empty,Ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),85.0,48.0,al_scip-inf-3
488,10021,Dale Medical Center,126 hospital ave,empty,empty,Ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
489,10021,Dale Medical Center,126 hospital ave,empty,empty,Ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),1.0,94.0,al_scip-inf-6
490,10021,Dale Medical Center,126 hospital ave,empty,empty,Ozark,al,36360,Dale,3347742601,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,88.0,50.0,al_scip-vte-1
491,10021,Dale Medical Center,126 hospital ave,empty,empty,Ozark,al,00660,Dale,3347742601,acute caxe hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,68.0,50.0,al_scip-vte-2
492,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,96.0,0.0,al_ami-1
493,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,1.0,al_ami-2
494,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hxspitals,voluntaryxnon-profitx-xprivate,yes,heart attack,ami-3,hxart attack patixnts givxn ace inhibitor or arb for lxft vxntricular systolic dysfunction (lvsd),96.0,0.0,al_ami-3
495,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,96.0,0.0,al_ami-4
496,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-x,heart attack patients given beta blocker at discharge,96.0,0.0,al_ami-5
497,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
498,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acutx carx hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,0.0,al_ami-8a
499,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,83.0,35.0,al_hf-1
500,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,05960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,94.0,48.0,al_hf-2
501,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90.0,10.0,al_hf-3
502,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,15.0,al_hf-4
503,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Chxrokxx,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93.0,44.0,al_pn-2
504,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97.0,33.0,al_pn-3b
505,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100.0,20.0,al_pn-4
506,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,89.0,56.0,al_pn-5c
507,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonix,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93.0,44.0,al_pn-6
508,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonix pxtients assessed xnd given influenzx vxccinxtion,81.0,31.0,al_pn-7
509,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,96.0,58.0,al_scip-card-2
510,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0.0,2.0,al_scip-inf-1
511,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100.0,2.0,al_scip-inf-2
512,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0.0,1.0,al_scip-inf-3
513,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96.0,0.0,al_scip-inf-4
514,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Chxrokxx,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,6.0,al_scip-inf-6
515,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,1.0,5.0,al_scip-vte-1
516,10022,Cherokee Medical Center,400 northwood dr,empty,empty,Centre,al,35960,Cherokee,2569275531,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100.0,5.0,al_scip-vte-2
517,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,33422100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100.0,134.0,al_ami-1
518,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montxomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100.0,282.0,al_ami-2
519,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,53.0,al_ami-3
520,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100.0,119.0,al_ami-4
521,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100.0,254.0,al_ami-5
522,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,0.0,al_ami-7a
523,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,27.0,al_ami-8a
524,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-1,heart failure patients given discharge instructions,100.0,25.0,al_hf-1
525,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100.0,292.0,al_hf-2
526,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,98.0,al_hf-3
527,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,volxntary non-profit - chxrch,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100.0,77.0,al_hf-4
528,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Monxgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,94.0,99.0,al_pn-2
529,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96.0,103.0,al_pn-3b
530,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94.0,80.0,al_pn-4
531,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,95.0,101.0,al_pn-5c
532,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),90.0,71.0,al_pn-6
533,10023,Baptist Medical Cexter South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hosxitals,voluntary non-profit - church,yes,pneumonia,pn-7,pxeumoxia patiexts assessed axd givex ixfluexza vaccixatiox,92.0,87.0,al_pn-7
534,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,97.0,89.0,al_scip-card-2
535,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97.0,412.0,al_scip-inf-1
536,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97.0,423.0,al_scip-inf-2
537,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94.0,392.0,al_scip-inf-3
538,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95.0,125.0,al_scip-inf-4
539,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100.0,575.0,al_scip-inf-6
540,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98.0,179.0,al_scip-vte-1
541,10023,Baptist Medical Center South,2105 east south boulevard,empty,empty,Montgomery,al,36116,Montgomexy,3342882100,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94.0,179.0,al_scip-vte-2
542,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,hexrt attxck pxtients given aspirin xt arrivxl,95.0,111.0,al_ami-1
543,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92.0,165.0,al_ami-2
544,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79.0,24.0,al_ami-3
545,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,00310,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,97.0,65.0,al_ami-4
546,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-5,heaxt attack patients given beta blockex at dischaxge,95.0,173.0,al_ami-5
547,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,96.0,58.0,al_ami-7a
548,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,40.0,15.0,al_ami-8a
549,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,45.0,430.0,al_hf-1
550,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,90.0,518.0,al_hf-2
551,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85.0,146.0,al_hf-3
552,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Monxgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,99.0,93.0,al_hf-4
553,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,85.0,243.0,al_pn-2
554,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95.0,230.0,al_pn-3b
555,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91.0,74.0,al_pn-4
556,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pxeumoxia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,88.0,233.0,al_pn-5x
557,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),82.0,97.0,al_pn-6
558,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,82.0,184.0,al_pn-7
559,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67.0,180.0,al_scip-card-2
560,1xx24,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,78.0,844.0,al_scip-inf-1
561,10024,Jaxkson Hospital & Xlinix Inx,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98.0,827.0,al_scip-inf-2
562,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,332938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),83.0,817.0,al_scip-inf-3
563,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,72.0,270.0,al_scip-inf-4
564,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97.0,1000.0,al_scip-inf-6
565,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,xes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92.0,263.0,al_scipxvtex1
566,10024,Jackson Hospital & Clinic Inc,1725 pine street,empty,empty,Montgomery,al,36106,Montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87.0,259.0,al_scip-vte-2
567,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,92.0,24.0,al_ami-1
568,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,90.0,10.0,xl_xmi-2
569,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100.0,1.0,al_ami-3
570,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,50.0,4.0,al_ami-4
571,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,92.0,13.0,al_ami-5
572,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0.0,2.0,al_ami-7a
573,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,334561400,acute care hospitals,voluntary non-profit - otxer,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,96.0,0.0,al_ami-8a
574,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-1,heart failure patients given discharge instructions,54.0,137.0,al_hf-1
575,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99.0,164.0,al_hf-2
576,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96.0,75.0,al_hf-3
577,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,97.0,38.0,al_hf-4
578,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,80.0,55.0,al_pn-2
579,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Vallex,al,36854,Xhambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95.0,43.0,al_pn-3b
580,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,xes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,91.0,34.0,al_pn-4
581,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,px-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,82.0,50.0,al_pn-5c
582,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85.0,52.0,al_pn-6
583,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,75.0,60.0,al_pn-7
584,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,32.0,19.0,al_scip-card-2
585,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100.0,117.0,al_scip-inf-1
586,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93.0,118.0,al_scip-inf-2
587,10025,G H Lanier Memorial Hospital,4800 48th st,empty,empty,Valley,al,36854,Chambers,3347561400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79.0,116.0,al_scip-inf-3
