tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
948,flightarrival,UA-828-SFO-ORD,11:08 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,11:35 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:11 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,5:21 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
949,flightarrival,CO-4888-IAH-DAL,5:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:40 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:19 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
950,flightarrival,UA-858-PVG-SFO,1:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:32 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:27 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:02 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
951,flightarrival,UA-2704-DTW-PHX,11:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:47 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,1:40 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:02 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
952,flightarrival,AA-3063-SLC-LAX,8:20 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:40 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:20 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:11 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
953,flightarrival,UA-1500-IAH-GUA,8:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:43 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:12 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
954,flightarrival,CO-1561-PHX-IAH,8:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:32 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
955,flightarrival,AA-2268-PHX-ORD,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:23 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:04 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
956,flightarrival,UA-2314-ATL-PHL,2:55 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:04 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:47 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
957,flightarrival,UA-6273-YYC-SFO,7:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:41 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:43 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
958,flightarrival,AA-4277-CVG-JFK,12:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:11 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:43 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
959,flightarrival,AA-2957-DFW-CVG,7:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:04 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:01 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
960,flightarrival,UA-37-EDI-EWR,9:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:53 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:09 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
961,flightarrival,UA-854-SFO-IAH,7:53 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:07 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,1:39 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
962,flightarrival,AA-85-JFK-SFO,3:05 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:43 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
963,flightarrival,AA-1544-SAN-ORD,11:25 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:41 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,5:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:56 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
964,flightarrival,AA-3786-IAH-ORD,4:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:12 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:40 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
965,flightarrival,CO-1088-CLE-IAH,8:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:54 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:56 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
966,flightarrival,AA-4198-ORD-CLE,10:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:55 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:50 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
967,flightarrival,AA-3809-PHX-LAX,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:19 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
968,flightarrival,AA-59-JFK-SFO,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:12 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
969,flightarrival,AA-222-LAX-BOS,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:32 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,3:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:14 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
970,flightwise,AA-3859-IAH-ORD,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:16 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:22 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
971,flightwise,AA-3842-MSP-ORD,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:56 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:30 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:51 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
972,flightwise,AA-643-MIA-ORD,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:31 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:26 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
973,flightwise,AA-1640-MIA-MCO,6:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:47 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
974,flightwise,AA-2525-DFW-MIA,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:39 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:06 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
975,flightwise,UA-3050-PHX-CLT,11:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,4:57 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:05 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
976,flightwise,UA-3925-IAD-ORF,8:41 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:42 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:54 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:43 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
977,flightwise,UA-664-ORD-PHL,1:33 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:48 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:31 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:23 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
978,flightwise,AA-789-ORD-DEN,1:05 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:19 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:35 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:13 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
979,flightwise,AA-2312-DFW-DTW,8:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:29 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,11:50 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,11:35 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
980,flightwise,CO-1694-LAX-IAH,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:21 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:21 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
981,flightwise,CO-63-EWR-IAH,5:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:22 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:03 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
982,flightwise,AA-3786-IAH-ORD,4:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:12 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:40 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
983,flightwise,CO-47-IAH-LAX,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:56 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
984,flightwise,AA-1434-DFW-MCO,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:22 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:29 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
985,flightwise,AA-4330-CVG-ORD,3:35 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:36 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:33 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
986,flightwise,AA-3809-PHX-LAX,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:19 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
987,flightwise,AA-59-JFK-SFO,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:12 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
988,flightwise,AA-4307-ORD-DTW,6:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:56 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:53 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
989,flightwise,AA-85-JFK-SFO,3:05 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:43 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
990,travelocity,AA-3859-IAH-ORD,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:16 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:22 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
991,travelocity,AA-518-MIA-JFK,6:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:54 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:25 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:28 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
992,travelocity,UA-397-JFK-SFO,8:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:29 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:58 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
993,travelocity,UA-3925-IAD-ORF,8:41 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:42 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:54 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:43 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
994,travelocity,AA-1733-ORD-PHX,7:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:59 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,10:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,10:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
995,travelocity,AA-1640-MIA-MCO,6:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:47 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
996,travelocity,AA-3-JFK-LAX,12:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:12 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:16 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
997,travelocity,UA-2830-MCO-CLT,3:27 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:50 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:05 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:17 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
998,travelocity,AA-1544-SAN-ORD,11:25 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:41 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,5:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:56 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
999,travelocity,AA-204-LAX-MCO,11:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,11:29 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12211 6:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1000,travelocity,UA-414-LAX-SFO,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:23 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:17 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1001,travelocity,AA-3756-ORD-SLC,12:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:42 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:50 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1002,travelocity,UA-2726-FLL-PHL,4:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:46 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1003,travelocity,AA-3468-CVG-MIA,7:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1004,travelocity,UA-3515-IAD-MSP,8:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:26 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:06 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:56 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1005,travelocity,AA-484-DFW-MIA,4:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:29 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:55 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:39 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1006,travelocity,CO-62-IAH-EWR,2:30 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:48 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:03 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1007,travelocity,AA-446-DFW-PHL,11:50 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:13 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:50 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:09 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1008,travelocity,AA-466-IAH-MIA,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:09 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:20 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1009,travelocity,UA-3050-PHX-CLT,11:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,4:57 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,5:05 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1010,travelocity,CO-89-IAH-EWR,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:02 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:20 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:27 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1011,travelocity,CO-1088-CLE-IAH,8:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:54 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:56 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1012,travelocity,AA-1886-BOS-MIA,10:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,2:20 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:40 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1013,travelocity,AA-2957-DFW-CVG,7:55 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:04 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:01 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1014,travelocity,AA-1664-MIA-ATL,10:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:19 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,11:50 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1015,travelocity,AA-3979-CVG-ORD,7:30 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:04 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:06 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1016,travelocity,AA-1279-DFW-PHX,1:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:04 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:35 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:13 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1017,travelocity,AA-616-DFW-DTW,9:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:11 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:35 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:27 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1018,travelocity,AA-4344-ORD-DTW,11:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:14 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1019,travelocity,UA-2945-PHL-CLT,12:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:08 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1020,travelocity,AA-2525-DFW-MIA,7:25 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:39 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:06 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1021,travelocity,AA-271-MIA-LAX,11:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:52 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,2:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:27 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1022,travelocity,AA-2050-ORD-MIA,10:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:06 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,2:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:46 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1023,travelocity,AA-1434-DFW-MCO,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:22 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:29 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1024,travelocity,CO-1561-PHX-IAH,8:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,8:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:32 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1025,travelocity,AA-4307-ORD-DTW,6:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:56 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:10 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:53 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1026,travelocity,CO-1694-LAX-IAH,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:15 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:21 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:21 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1027,travelocity,UA-843-LAX-ORD,1:55 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,2:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:53 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,7:58 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1028,travelocity,CO-1193-EWR-MCO,9:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:14 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:18 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:09 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1029,travelocity,AA-3842-MSP-ORD,6:00 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,6:56 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:30 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:51 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1030,travelocity,AA-643-MIA-ORD,7:10 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:31 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:35 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,9:26 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1031,travelocity,UA-2906-PHL-MCO,3:50 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:28 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:23 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,6:38 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1032,travelocity,AA-1221-MCO-ORD,8:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,8:23 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:45 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:53 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1033,travelocity,UA-2515-DFW-CLT,7:05 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,7:31 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:31 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,10:45 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1034,travelocity,AA-400-DFW-JFK,10:40 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:02 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,2:59 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,3:04 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1035,travelocity,UA-664-ORD-PHL,1:33 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,1:48 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:31 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:23 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
1036,travelocity,AA-1522-SFO-ORD,11:55 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:11 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,5:50 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,5:42 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1037,travelocity,UA-233-LAX-JFK,4:25 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,4:28 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:29 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,12:01 p.m.m. a.m. p.m. a.m. p.m. a.m. a....
1038,travelocity,AA-3823-LAX-DEN,9:00 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,9:06 p.m.m. a.m. p.m. a.m. p.m. a.m. p....,12:15 p.m.m. a.m. p.m. a.m. p.m. a.m. a....,11:49 p.m.m. a.m. p.m. a.m. p.m. a.m. p....
