row_index,column,original_value,injected_value,error_type,error_family,noise_level
42699,reservation_status_date,2015-09-09,"September 09, 2015",date_format_inconsistency,format_errors,low
62319,reservation_status_date,2016-10-21,21-Oct-2016,date_format_inconsistency,format_errors,low
74116,reservation_status_date,2015-01-01,01-Jan-2015,date_format_inconsistency,format_errors,low
62710,reservation_status_date,2015-10-21,21/10/2015,date_format_inconsistency,format_errors,low
51078,reservation_status_date,2015-12-18,18-Dec-2015,date_format_inconsistency,format_errors,low
23321,reservation_status_date,2016-04-22,1461283200,date_format_inconsistency,format_errors,low
65018,reservation_status_date,2017-02-13,2017/02/13,date_format_inconsistency,format_errors,low
40575,reservation_status_date,2015-07-30,07/30/2015,date_format_inconsistency,format_errors,low
93232,reservation_status_date,2016-07-19,1468886400,date_format_inconsistency,format_errors,low
29160,reservation_status_date,2016-10-22,2016/10/22,date_format_inconsistency,format_errors,low
37440,reservation_status_date,2017-06-18,18/06/2017,date_format_inconsistency,format_errors,low
73013,reservation_status_date,2017-03-07,07/03/2017,date_format_inconsistency,format_errors,low
77251,reservation_status_date,2015-09-15,1442275200,date_format_inconsistency,format_errors,low
69522,reservation_status_date,2017-05-29,05/29/2017,date_format_inconsistency,format_errors,low
76721,reservation_status_date,2017-05-04,04/05/2017,date_format_inconsistency,format_errors,low
64773,reservation_status_date,2015-10-21,"October 21, 2015",date_format_inconsistency,format_errors,low
83123,reservation_status_date,2016-01-21,21-Jan-2016,date_format_inconsistency,format_errors,low
69828,reservation_status_date,2017-01-24,24-Jan-2017,date_format_inconsistency,format_errors,low
66993,reservation_status_date,2016-07-31,31-Jul-2016,date_format_inconsistency,format_errors,low
41547,reservation_status_date,2015-08-19,1439942400,date_format_inconsistency,format_errors,low
67786,reservation_status_date,2016-09-07,2016/09/07,date_format_inconsistency,format_errors,low
11278,reservation_status_date,2017-03-06,06/03/2017,date_format_inconsistency,format_errors,low
26713,reservation_status_date,2016-08-08,08/08/2016,date_format_inconsistency,format_errors,low
17516,reservation_status_date,2015-12-11,11/12/2015,date_format_inconsistency,format_errors,low
56145,reservation_status_date,2016-08-22,"August 22, 2016",date_format_inconsistency,format_errors,low
56518,reservation_status_date,2015-10-21,"October 21, 2015",date_format_inconsistency,format_errors,low
49546,reservation_status_date,2016-03-17,1458172800,date_format_inconsistency,format_errors,low
35368,reservation_status_date,2017-04-20,"April 20, 2017",date_format_inconsistency,format_errors,low
4270,reservation_status_date,2016-01-29,29/01/2016,date_format_inconsistency,format_errors,low
109002,reservation_status_date,2017-04-05,1491350400,date_format_inconsistency,format_errors,low
37544,reservation_status_date,2017-06-22,06/22/2017,date_format_inconsistency,format_errors,low
71240,reservation_status_date,2017-02-15,1487116800,date_format_inconsistency,format_errors,low
69670,reservation_status_date,2017-05-16,2017/05/16,date_format_inconsistency,format_errors,low
112403,reservation_status_date,2017-05-24,1495584000,date_format_inconsistency,format_errors,low
25773,reservation_status_date,2016-07-11,2016/07/11,date_format_inconsistency,format_errors,low
99493,reservation_status_date,2016-10-14,14/10/2016,date_format_inconsistency,format_errors,low
48411,reservation_status_date,2015-10-16,16-Oct-2015,date_format_inconsistency,format_errors,low
18172,reservation_status_date,2015-11-10,"November 10, 2015",date_format_inconsistency,format_errors,low
48771,reservation_status_date,2016-01-11,11-Jan-2016,date_format_inconsistency,format_errors,low
115052,reservation_status_date,2017-07-01,2017/07/01,date_format_inconsistency,format_errors,low
75161,reservation_status_date,2015-07-02,02-Jul-2015,date_format_inconsistency,format_errors,low
47466,reservation_status_date,2016-02-23,02/23/2016,date_format_inconsistency,format_errors,low
72362,reservation_status_date,2016-12-29,1482969600,date_format_inconsistency,format_errors,low
93040,reservation_status_date,2016-07-16,16-Jul-2016,date_format_inconsistency,format_errors,low
50679,reservation_status_date,2016-01-18,1453075200,date_format_inconsistency,format_errors,low
72803,reservation_status_date,2017-08-02,08/02/2017,date_format_inconsistency,format_errors,low
36088,reservation_status_date,2017-05-09,1494288000,date_format_inconsistency,format_errors,low
11063,reservation_status_date,2017-02-16,02/16/2017,date_format_inconsistency,format_errors,low
32935,reservation_status_date,2017-02-10,"February 10, 2017",date_format_inconsistency,format_errors,low
112265,reservation_status_date,2017-05-22,1495411200,date_format_inconsistency,format_errors,low
15882,reservation_status_date,2015-08-06,"August 06, 2015",date_format_inconsistency,format_errors,low
115294,reservation_status_date,2017-07-04,07/04/2017,date_format_inconsistency,format_errors,low
14120,reservation_status_date,2016-10-20,1476921600,date_format_inconsistency,format_errors,low
15319,reservation_status_date,2015-07-07,1436227200,date_format_inconsistency,format_errors,low
56163,reservation_status_date,2016-06-29,06/29/2016,date_format_inconsistency,format_errors,low
108227,reservation_status_date,2017-03-24,03/24/2017,date_format_inconsistency,format_errors,low
47857,reservation_status_date,2016-03-10,03/10/2016,date_format_inconsistency,format_errors,low
81834,reservation_status_date,2015-12-18,18/12/2015,date_format_inconsistency,format_errors,low
119231,reservation_status_date,2017-09-01,01-Sep-2017,date_format_inconsistency,format_errors,low
54684,reservation_status_date,2016-05-23,05/23/2016,date_format_inconsistency,format_errors,low
17583,reservation_status_date,2015-10-15,1444867200,date_format_inconsistency,format_errors,low
18706,reservation_status_date,2015-11-27,11/27/2015,date_format_inconsistency,format_errors,low
111418,reservation_status_date,2017-05-11,11-May-2017,date_format_inconsistency,format_errors,low
52437,reservation_status_date,2016-06-12,12-Jun-2016,date_format_inconsistency,format_errors,low
76906,reservation_status_date,2015-08-21,21-Aug-2015,date_format_inconsistency,format_errors,low
30502,reservation_status_date,2016-11-25,25/11/2016,date_format_inconsistency,format_errors,low
82894,reservation_status_date,2016-01-06,"January 06, 2016",date_format_inconsistency,format_errors,low
63677,reservation_status_date,2017-01-24,24-Jan-2017,date_format_inconsistency,format_errors,low
68472,reservation_status_date,2017-05-10,"May 10, 2017",date_format_inconsistency,format_errors,low
49560,reservation_status_date,2016-04-17,1460851200,date_format_inconsistency,format_errors,low
35697,reservation_status_date,2017-04-30,30-Apr-2017,date_format_inconsistency,format_errors,low
64119,reservation_status_date,2017-02-02,"February 02, 2017",date_format_inconsistency,format_errors,low
112070,reservation_status_date,2017-05-20,20/05/2017,date_format_inconsistency,format_errors,low
29413,reservation_status_date,2016-10-28,10/28/2016,date_format_inconsistency,format_errors,low
17193,reservation_status_date,2015-09-30,"September 30, 2015",date_format_inconsistency,format_errors,low
52900,reservation_status_date,2016-04-27,"April 27, 2016",date_format_inconsistency,format_errors,low
67813,reservation_status_date,2017-04-21,1492732800,date_format_inconsistency,format_errors,low
103387,reservation_status_date,2016-12-22,2016/12/22,date_format_inconsistency,format_errors,low
75395,reservation_status_date,2015-07-02,02/07/2015,date_format_inconsistency,format_errors,low
30148,reservation_status_date,2016-11-16,16-Nov-2016,date_format_inconsistency,format_errors,low
92892,reservation_status_date,2016-07-14,"July 14, 2016",date_format_inconsistency,format_errors,low
64332,reservation_status_date,2017-03-01,01/03/2017,date_format_inconsistency,format_errors,low
54327,reservation_status_date,2016-03-22,22-Mar-2016,date_format_inconsistency,format_errors,low
70133,reservation_status_date,2016-10-19,19-Oct-2016,date_format_inconsistency,format_errors,low
116110,reservation_status_date,2017-07-15,15/07/2017,date_format_inconsistency,format_errors,low
44592,reservation_status_date,2015-10-12,"October 12, 2015",date_format_inconsistency,format_errors,low
21744,reservation_status_date,2017-03-19,2017/03/19,date_format_inconsistency,format_errors,low
91259,reservation_status_date,2016-06-19,06/19/2016,date_format_inconsistency,format_errors,low
10867,reservation_status_date,2016-11-19,"November 19, 2016",date_format_inconsistency,format_errors,low
43975,reservation_status_date,2015-09-22,22/09/2015,date_format_inconsistency,format_errors,low
20512,reservation_status_date,2016-01-31,01/31/2016,date_format_inconsistency,format_errors,low
48763,reservation_status_date,2016-01-11,1452470400,date_format_inconsistency,format_errors,low
84074,reservation_status_date,2016-02-19,19-Feb-2016,date_format_inconsistency,format_errors,low
54376,reservation_status_date,2015-10-21,10/21/2015,date_format_inconsistency,format_errors,low
104759,reservation_status_date,2017-01-22,"January 22, 2017",date_format_inconsistency,format_errors,low
25964,reservation_status_date,2016-07-17,07/17/2016,date_format_inconsistency,format_errors,low
5018,reservation_status_date,2016-01-05,"January 05, 2016",date_format_inconsistency,format_errors,low
518,reservation_status_date,2015-06-11,11/06/2015,date_format_inconsistency,format_errors,low
73027,reservation_status_date,2017-06-10,10-Jun-2017,date_format_inconsistency,format_errors,low
8318,reservation_status_date,2016-09-25,25-Sep-2016,date_format_inconsistency,format_errors,low
6457,reservation_status_date,2016-03-29,29-Mar-2016,date_format_inconsistency,format_errors,low
60350,reservation_status_date,2016-04-04,"April 04, 2016",date_format_inconsistency,format_errors,low
72464,reservation_status_date,2017-07-29,07/29/2017,date_format_inconsistency,format_errors,low
88803,reservation_status_date,2016-05-13,05/13/2016,date_format_inconsistency,format_errors,low
116151,reservation_status_date,2017-07-15,07/15/2017,date_format_inconsistency,format_errors,low
61921,reservation_status_date,2016-12-12,"December 12, 2016",date_format_inconsistency,format_errors,low
84122,reservation_status_date,2016-02-20,"February 20, 2016",date_format_inconsistency,format_errors,low
11847,reservation_status_date,2017-03-31,2017/03/31,date_format_inconsistency,format_errors,low
32085,reservation_status_date,2017-01-16,16/01/2017,date_format_inconsistency,format_errors,low
1866,reservation_status_date,2015-07-21,07/21/2015,date_format_inconsistency,format_errors,low
22875,reservation_status_date,2016-04-09,1460160000,date_format_inconsistency,format_errors,low
6283,reservation_status_date,2016-05-05,1462406400,date_format_inconsistency,format_errors,low
87056,reservation_status_date,2016-04-14,1460592000,date_format_inconsistency,format_errors,low
96384,reservation_status_date,2016-09-02,09/02/2016,date_format_inconsistency,format_errors,low
18393,reservation_status_date,2015-11-19,19/11/2015,date_format_inconsistency,format_errors,low
119204,reservation_status_date,2017-09-01,09/01/2017,date_format_inconsistency,format_errors,low
100866,reservation_status_date,2016-11-03,03/11/2016,date_format_inconsistency,format_errors,low
10194,reservation_status_date,2016-12-22,1482364800,date_format_inconsistency,format_errors,low
74663,reservation_status_date,2015-01-30,1422576000,date_format_inconsistency,format_errors,low
64976,reservation_status_date,2017-03-02,2017/03/02,date_format_inconsistency,format_errors,low
88314,reservation_status_date,2016-05-04,2016/05/04,date_format_inconsistency,format_errors,low
63978,reservation_status_date,2017-01-27,"January 27, 2017",date_format_inconsistency,format_errors,low
59794,reservation_status_date,2015-12-31,"December 31, 2015",date_format_inconsistency,format_errors,low
82649,reservation_status_date,2016-01-04,1451865600,date_format_inconsistency,format_errors,low
14805,reservation_status_date,2015-02-02,2015/02/02,date_format_inconsistency,format_errors,low
13478,reservation_status_date,2017-07-30,30-Jul-2017,date_format_inconsistency,format_errors,low
23915,reservation_status_date,2016-05-07,1462579200,date_format_inconsistency,format_errors,low
54068,reservation_status_date,2016-03-09,"March 09, 2016",date_format_inconsistency,format_errors,low
4758,reservation_status_date,2016-04-03,"April 03, 2016",date_format_inconsistency,format_errors,low
119360,reservation_status_date,2017-09-04,1504483200,date_format_inconsistency,format_errors,low
99319,reservation_status_date,2016-10-12,"October 12, 2016",date_format_inconsistency,format_errors,low
97165,reservation_status_date,2016-09-13,2016/09/13,date_format_inconsistency,format_errors,low
82744,reservation_status_date,2016-01-06,"January 06, 2016",date_format_inconsistency,format_errors,low
100288,reservation_status_date,2016-10-26,10/26/2016,date_format_inconsistency,format_errors,low
91515,reservation_status_date,2016-06-23,06/23/2016,date_format_inconsistency,format_errors,low
14250,reservation_status_date,2017-04-06,06-Apr-2017,date_format_inconsistency,format_errors,low
109970,reservation_status_date,2017-04-20,"April 20, 2017",date_format_inconsistency,format_errors,low
114760,reservation_status_date,2017-06-27,"June 27, 2017",date_format_inconsistency,format_errors,low
94939,reservation_status_date,2016-08-12,2016/08/12,date_format_inconsistency,format_errors,low
79313,reservation_status_date,2015-10-24,24/10/2015,date_format_inconsistency,format_errors,low
6783,reservation_status_date,2016-03-10,10/03/2016,date_format_inconsistency,format_errors,low
29026,reservation_status_date,2016-10-19,1476835200,date_format_inconsistency,format_errors,low
100684,reservation_status_date,2016-10-31,31-Oct-2016,date_format_inconsistency,format_errors,low
34114,reservation_status_date,2017-03-13,13-Mar-2017,date_format_inconsistency,format_errors,low
28277,reservation_status_date,2016-09-27,27/09/2016,date_format_inconsistency,format_errors,low
114174,reservation_status_date,2017-06-18,18-Jun-2017,date_format_inconsistency,format_errors,low
95006,reservation_status_date,2016-08-13,"August 13, 2016",date_format_inconsistency,format_errors,low
116174,reservation_status_date,2017-07-16,16-Jul-2017,date_format_inconsistency,format_errors,low
71826,reservation_status_date,2017-06-20,20/06/2017,date_format_inconsistency,format_errors,low
97202,reservation_status_date,2016-09-13,13-Sep-2016,date_format_inconsistency,format_errors,low
6123,reservation_status_date,2016-05-29,29-May-2016,date_format_inconsistency,format_errors,low
18531,reservation_status_date,2015-11-23,11/23/2015,date_format_inconsistency,format_errors,low
643,reservation_status_date,2015-07-26,26/07/2015,date_format_inconsistency,format_errors,low
648,reservation_status_date,2015-07-26,1437868800,date_format_inconsistency,format_errors,low
4286,reservation_status_date,2016-02-25,2016/02/25,date_format_inconsistency,format_errors,low
107811,reservation_status_date,2017-03-19,19-Mar-2017,date_format_inconsistency,format_errors,low
77800,reservation_status_date,2015-09-28,2015/09/28,date_format_inconsistency,format_errors,low
34250,reservation_status_date,2017-03-18,2017/03/18,date_format_inconsistency,format_errors,low
107957,reservation_status_date,2017-03-20,20/03/2017,date_format_inconsistency,format_errors,low
1727,reservation_status_date,2015-09-12,"September 12, 2015",date_format_inconsistency,format_errors,low
23497,reservation_status_date,2016-04-27,1461715200,date_format_inconsistency,format_errors,low
95833,reservation_status_date,2016-08-25,08/25/2016,date_format_inconsistency,format_errors,low
92089,reservation_status_date,2016-07-01,1467331200,date_format_inconsistency,format_errors,low
101287,reservation_status_date,2016-11-10,10/11/2016,date_format_inconsistency,format_errors,low
16956,reservation_status_date,2015-09-19,09/19/2015,date_format_inconsistency,format_errors,low
53741,reservation_status_date,2016-02-14,"February 14, 2016",date_format_inconsistency,format_errors,low
28552,reservation_status_date,2016-10-10,10-Oct-2016,date_format_inconsistency,format_errors,low
29155,reservation_status_date,2016-10-22,10/22/2016,date_format_inconsistency,format_errors,low
3438,reservation_status_date,2015-11-17,11/17/2015,date_format_inconsistency,format_errors,low
102371,reservation_status_date,2016-11-27,27-Nov-2016,date_format_inconsistency,format_errors,low
106354,reservation_status_date,2017-02-24,02/24/2017,date_format_inconsistency,format_errors,low
80709,reservation_status_date,2015-11-22,1448150400,date_format_inconsistency,format_errors,low
10723,reservation_status_date,2017-03-22,1490140800,date_format_inconsistency,format_errors,low
73903,reservation_status_date,2015-01-01,01/01/2015,date_format_inconsistency,format_errors,low
77083,reservation_status_date,2015-09-05,05-Sep-2015,date_format_inconsistency,format_errors,low
16187,reservation_status_date,2015-08-18,08/18/2015,date_format_inconsistency,format_errors,low
78929,reservation_status_date,2015-10-19,"October 19, 2015",date_format_inconsistency,format_errors,low
2841,reservation_status_date,2015-11-06,2015/11/06,date_format_inconsistency,format_errors,low
118464,reservation_status_date,2017-08-20,08/20/2017,date_format_inconsistency,format_errors,low
78939,reservation_status_date,2015-10-19,19/10/2015,date_format_inconsistency,format_errors,low
12618,reservation_status_date,2017-02-27,02/27/2017,date_format_inconsistency,format_errors,low
5124,reservation_status_date,2016-04-20,1461110400,date_format_inconsistency,format_errors,low
99235,reservation_status_date,2017-05-17,05/17/2017,date_format_inconsistency,format_errors,low
92250,reservation_status_date,2016-07-03,"July 03, 2016",date_format_inconsistency,format_errors,low
33665,reservation_status_date,2017-02-28,28-Feb-2017,date_format_inconsistency,format_errors,low
81166,reservation_status_date,2015-12-04,04/12/2015,date_format_inconsistency,format_errors,low
104254,reservation_status_date,2017-01-09,01/09/2017,date_format_inconsistency,format_errors,low
5237,reservation_status_date,2016-02-22,02/22/2016,date_format_inconsistency,format_errors,low
118229,reservation_status_date,2017-08-17,1502928000,date_format_inconsistency,format_errors,low
46356,reservation_status_date,2015-12-23,1450828800,date_format_inconsistency,format_errors,low
13113,reservation_status_date,2017-02-09,2017/02/09,date_format_inconsistency,format_errors,low
64616,reservation_status_date,2017-02-06,02/06/2017,date_format_inconsistency,format_errors,low
92649,reservation_status_date,2016-07-10,10-Jul-2016,date_format_inconsistency,format_errors,low
87543,reservation_status_date,2016-04-22,22-Apr-2016,date_format_inconsistency,format_errors,low
108915,reservation_status_date,2017-04-04,1491264000,date_format_inconsistency,format_errors,low
61138,reservation_status_date,2016-11-06,06/11/2016,date_format_inconsistency,format_errors,low
35805,reservation_status_date,2017-05-02,2017/05/02,date_format_inconsistency,format_errors,low
1433,reservation_status_date,2015-08-30,08/30/2015,date_format_inconsistency,format_errors,low
52454,reservation_status_date,2016-01-08,08-Jan-2016,date_format_inconsistency,format_errors,low
37402,reservation_status_date,2017-06-17,1497657600,date_format_inconsistency,format_errors,low
54380,reservation_status_date,2015-10-21,21/10/2015,date_format_inconsistency,format_errors,low
114835,reservation_status_date,2017-06-27,27/06/2017,date_format_inconsistency,format_errors,low
35028,reservation_status_date,2017-04-12,2017/04/12,date_format_inconsistency,format_errors,low
51150,reservation_status_date,2016-05-16,16/05/2016,date_format_inconsistency,format_errors,low
97889,reservation_status_date,2016-09-22,2016/09/22,date_format_inconsistency,format_errors,low
85697,reservation_status_date,2016-03-20,20-Mar-2016,date_format_inconsistency,format_errors,low
53881,reservation_status_date,2016-07-01,"July 01, 2016",date_format_inconsistency,format_errors,low
11347,reservation_status_date,2017-02-07,1486425600,date_format_inconsistency,format_errors,low
1459,reservation_status_date,2015-08-06,1438819200,date_format_inconsistency,format_errors,low
64579,reservation_status_date,2017-01-20,01/20/2017,date_format_inconsistency,format_errors,low
81373,reservation_status_date,2015-12-09,09/12/2015,date_format_inconsistency,format_errors,low
3840,reservation_status_date,2016-01-21,21/01/2016,date_format_inconsistency,format_errors,low
69770,reservation_status_date,2017-05-05,05/05/2017,date_format_inconsistency,format_errors,low
56714,reservation_status_date,2016-07-25,1469404800,date_format_inconsistency,format_errors,low
14460,reservation_status_date,2016-12-03,03-Dec-2016,date_format_inconsistency,format_errors,low
14558,reservation_status_date,2017-05-09,2017/05/09,date_format_inconsistency,format_errors,low
75562,reservation_status_date,2015-07-03,07/03/2015,date_format_inconsistency,format_errors,low
104131,reservation_status_date,2017-01-06,1483660800,date_format_inconsistency,format_errors,low
100882,reservation_status_date,2016-11-03,2016/11/03,date_format_inconsistency,format_errors,low
32139,reservation_status_date,2017-01-18,2017/01/18,date_format_inconsistency,format_errors,low
14053,reservation_status_date,2015-11-26,"November 26, 2015",date_format_inconsistency,format_errors,low
50269,reservation_status_date,2016-04-16,2016/04/16,date_format_inconsistency,format_errors,low
112825,reservation_status_date,2017-05-29,29-May-2017,date_format_inconsistency,format_errors,low
100389,reservation_status_date,2016-10-28,"October 28, 2016",date_format_inconsistency,format_errors,low
85138,reservation_status_date,2016-03-10,10-Mar-2016,date_format_inconsistency,format_errors,low
580,reservation_status_date,2015-06-22,06/22/2015,date_format_inconsistency,format_errors,low
117033,reservation_status_date,2017-07-29,1501286400,date_format_inconsistency,format_errors,low
77330,reservation_status_date,2015-09-17,2015/09/17,date_format_inconsistency,format_errors,low
44644,reservation_status_date,2015-10-11,2015/10/11,date_format_inconsistency,format_errors,low
16598,reservation_status_date,2015-09-03,2015/09/03,date_format_inconsistency,format_errors,low
56864,reservation_status_date,2016-02-09,"February 09, 2016",date_format_inconsistency,format_errors,low
72678,reservation_status_date,2017-01-20,1484870400,date_format_inconsistency,format_errors,low
92563,reservation_status_date,2016-07-09,07/09/2016,date_format_inconsistency,format_errors,low
42798,reservation_status_date,2015-08-17,17-Aug-2015,date_format_inconsistency,format_errors,low
111051,reservation_status_date,2017-05-06,06/05/2017,date_format_inconsistency,format_errors,low
112585,reservation_status_date,2017-05-26,05/26/2017,date_format_inconsistency,format_errors,low
65601,reservation_status_date,2017-04-06,06-Apr-2017,date_format_inconsistency,format_errors,low
20878,reservation_status_date,2016-02-13,"February 13, 2016",date_format_inconsistency,format_errors,low
86563,reservation_status_date,2016-04-06,1459900800,date_format_inconsistency,format_errors,low
15175,reservation_status_date,2015-06-17,17-Jun-2015,date_format_inconsistency,format_errors,low
45474,reservation_status_date,2015-10-12,"October 12, 2015",date_format_inconsistency,format_errors,low
87491,reservation_status_date,2016-04-21,"April 21, 2016",date_format_inconsistency,format_errors,low
51950,reservation_status_date,2016-05-23,23-May-2016,date_format_inconsistency,format_errors,low
65844,reservation_status_date,2017-02-02,2017/02/02,date_format_inconsistency,format_errors,low
111059,reservation_status_date,2017-05-06,05/06/2017,date_format_inconsistency,format_errors,low
10233,reservation_status_date,2017-02-26,26-Feb-2017,date_format_inconsistency,format_errors,low
17532,reservation_status_date,2015-10-13,13-Oct-2015,date_format_inconsistency,format_errors,low
114048,reservation_status_date,2017-06-16,16/06/2017,date_format_inconsistency,format_errors,low
18699,reservation_status_date,2015-11-27,1448582400,date_format_inconsistency,format_errors,low
37136,reservation_status_date,2017-06-08,08-Jun-2017,date_format_inconsistency,format_errors,low
37306,reservation_status_date,2017-06-13,06/13/2017,date_format_inconsistency,format_errors,low
63141,reservation_status_date,2016-12-07,07-Dec-2016,date_format_inconsistency,format_errors,low
43209,reservation_status_date,2015-09-19,2015/09/19,date_format_inconsistency,format_errors,low
94350,reservation_status_date,2016-08-03,1470182400,date_format_inconsistency,format_errors,low
32098,reservation_status_date,2017-01-17,17/01/2017,date_format_inconsistency,format_errors,low
75281,reservation_status_date,2015-07-02,"July 02, 2015",date_format_inconsistency,format_errors,low
90473,reservation_status_date,2016-06-07,06/07/2016,date_format_inconsistency,format_errors,low
96950,reservation_status_date,2016-09-11,11-Sep-2016,date_format_inconsistency,format_errors,low
106592,reservation_status_date,2017-02-28,28-Feb-2017,date_format_inconsistency,format_errors,low
87592,reservation_status_date,2016-04-22,"April 22, 2016",date_format_inconsistency,format_errors,low
39587,reservation_status_date,2017-08-22,1503360000,date_format_inconsistency,format_errors,low
86680,reservation_status_date,2016-04-07,07-Apr-2016,date_format_inconsistency,format_errors,low
79644,reservation_status_date,2015-10-31,"October 31, 2015",date_format_inconsistency,format_errors,low
24711,reservation_status_date,2016-10-12,12/10/2016,date_format_inconsistency,format_errors,low
91878,reservation_status_date,2016-06-26,06/26/2016,date_format_inconsistency,format_errors,low
109357,reservation_status_date,2017-04-10,1491782400,date_format_inconsistency,format_errors,low
49671,reservation_status_date,2015-08-04,"August 04, 2015",date_format_inconsistency,format_errors,low
86480,reservation_status_date,2016-04-04,1459728000,date_format_inconsistency,format_errors,low
78062,reservation_status_date,2015-10-02,02-Oct-2015,date_format_inconsistency,format_errors,low
57930,reservation_status_date,2016-08-23,23-Aug-2016,date_format_inconsistency,format_errors,low
10407,reservation_status_date,2016-06-08,"June 08, 2016",date_format_inconsistency,format_errors,low
85583,reservation_status_date,2016-03-18,18-Mar-2016,date_format_inconsistency,format_errors,low
13896,reservation_status_date,2015-11-06,06/11/2015,date_format_inconsistency,format_errors,low
93266,reservation_status_date,2016-07-20,20/07/2016,date_format_inconsistency,format_errors,low
14208,reservation_status_date,2016-01-28,"January 28, 2016",date_format_inconsistency,format_errors,low
100279,reservation_status_date,2016-10-26,26-Oct-2016,date_format_inconsistency,format_errors,low
110508,reservation_status_date,2017-04-28,28-Apr-2017,date_format_inconsistency,format_errors,low
16511,reservation_status_date,2015-09-01,"September 01, 2015",date_format_inconsistency,format_errors,low
71154,reservation_status_date,2016-11-25,11/25/2016,date_format_inconsistency,format_errors,low
27972,reservation_status_date,2017-07-29,2017/07/29,date_format_inconsistency,format_errors,low
58405,reservation_status_date,2016-05-05,05-May-2016,date_format_inconsistency,format_errors,low
61438,reservation_status_date,2016-11-05,05/11/2016,date_format_inconsistency,format_errors,low
94850,reservation_status_date,2016-08-11,"August 11, 2016",date_format_inconsistency,format_errors,low
109195,reservation_status_date,2017-04-08,2017/04/08,date_format_inconsistency,format_errors,low
90660,reservation_status_date,2016-06-09,2016/06/09,date_format_inconsistency,format_errors,low
86367,reservation_status_date,2016-04-02,04/02/2016,date_format_inconsistency,format_errors,low
62025,reservation_status_date,2016-09-26,1474848000,date_format_inconsistency,format_errors,low
80616,reservation_status_date,2015-11-21,21-Nov-2015,date_format_inconsistency,format_errors,low
55303,reservation_status_date,2015-12-09,"December 09, 2015",date_format_inconsistency,format_errors,low
56484,reservation_status_date,2016-05-04,04-May-2016,date_format_inconsistency,format_errors,low
67937,reservation_status_date,2017-05-05,1493942400,date_format_inconsistency,format_errors,low
932,reservation_status_date,2015-08-14,08/14/2015,date_format_inconsistency,format_errors,low
67051,reservation_status_date,2017-04-27,27/04/2017,date_format_inconsistency,format_errors,low
15350,reservation_status_date,2015-07-09,"July 09, 2015",date_format_inconsistency,format_errors,low
20330,reservation_status_date,2016-01-24,24/01/2016,date_format_inconsistency,format_errors,low
19906,reservation_status_date,2016-01-08,1452211200,date_format_inconsistency,format_errors,low
73132,reservation_status_date,2017-05-04,1493856000,date_format_inconsistency,format_errors,low
61783,reservation_status_date,2016-04-28,28-Apr-2016,date_format_inconsistency,format_errors,low
11281,reservation_status_date,2016-10-13,1476316800,date_format_inconsistency,format_errors,low
5951,reservation_status_date,2016-05-24,24/05/2016,date_format_inconsistency,format_errors,low
70037,reservation_status_date,2017-03-18,18-Mar-2017,date_format_inconsistency,format_errors,low
85680,reservation_status_date,2016-03-20,"March 20, 2016",date_format_inconsistency,format_errors,low
30075,reservation_status_date,2016-11-13,11/13/2016,date_format_inconsistency,format_errors,low
10695,reservation_status_date,2016-12-23,12/23/2016,date_format_inconsistency,format_errors,low
112290,reservation_status_date,2017-05-22,22-May-2017,date_format_inconsistency,format_errors,low
110551,reservation_status_date,2017-04-29,29-Apr-2017,date_format_inconsistency,format_errors,low
94379,reservation_status_date,2016-10-29,29/10/2016,date_format_inconsistency,format_errors,low
118303,reservation_status_date,2017-08-18,18-Aug-2017,date_format_inconsistency,format_errors,low
92898,reservation_status_date,2016-07-14,1468454400,date_format_inconsistency,format_errors,low
52844,reservation_status_date,2016-06-03,03/06/2016,date_format_inconsistency,format_errors,low
70471,reservation_status_date,2017-01-18,1484697600,date_format_inconsistency,format_errors,low
48278,reservation_status_date,2016-02-08,08-Feb-2016,date_format_inconsistency,format_errors,low
95068,reservation_status_date,2016-08-14,"August 14, 2016",date_format_inconsistency,format_errors,low
20108,reservation_status_date,2016-01-17,2016/01/17,date_format_inconsistency,format_errors,low
113825,reservation_status_date,2017-06-12,12-Jun-2017,date_format_inconsistency,format_errors,low
113952,reservation_status_date,2017-06-15,2017/06/15,date_format_inconsistency,format_errors,low
16311,reservation_status_date,2015-08-23,23/08/2015,date_format_inconsistency,format_errors,low
85876,reservation_status_date,2016-03-23,23/03/2016,date_format_inconsistency,format_errors,low
111106,reservation_status_date,2017-05-06,06-May-2017,date_format_inconsistency,format_errors,low
62113,reservation_status_date,2016-12-31,12/31/2016,date_format_inconsistency,format_errors,low
10030,reservation_status_date,2017-01-26,01/26/2017,date_format_inconsistency,format_errors,low
68948,reservation_status_date,2017-05-14,"May 14, 2017",date_format_inconsistency,format_errors,low
86153,reservation_status_date,2016-03-28,2016/03/28,date_format_inconsistency,format_errors,low
73826,reservation_status_date,2014-10-17,10/17/2014,date_format_inconsistency,format_errors,low
11289,reservation_status_date,2016-10-12,1476230400,date_format_inconsistency,format_errors,low
75530,reservation_status_date,2015-07-02,"July 02, 2015",date_format_inconsistency,format_errors,low
72938,reservation_status_date,2017-08-03,03/08/2017,date_format_inconsistency,format_errors,low
113082,reservation_status_date,2017-06-02,02/06/2017,date_format_inconsistency,format_errors,low
118976,reservation_status_date,2017-08-28,1503878400,date_format_inconsistency,format_errors,low
